AR, , , , ,형상제작(더미 포함),Cat.1, Cat.3 값 기반 보정 계산 산출(by Parameter),DYNAMO
가상 모델링 산출,카테고리 유무, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A01ZZ001,Earth Work,null,Excavation,M3,0,0,0,1,O,00001,Structural Foundations>All element of Category,슬라브 형상,슬라브 오프셋 형상, ,00001,Structural Foundations>All element of Category,슬라브 형상,슬라브 오프셋 형상, ,00004,Structural Foundations>All element of Category,기초 하부면 외곽선 추출,1. 외곽선 오프셋 
  (최소폭 고려)
2. GL 레벨로 복사  
  (휴식각 고려)
3. Solid 작성,Solid의 부피산출, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,type 2, , 
A04AR153,Finishing Work,Exterior/Interior Finish Work,Gypsum Plaster Board Ceiling System,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AR154,Finishing Work,Exterior/Interior Finish Work,Moisture Resistant Gypsum Plaster Board Ceiling System,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AR155,Finishing Work,Exterior/Interior Finish Work,Cement Board Ceiling System,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AR156,Finishing Work,Exterior/Interior Finish Work,Acoustic Tiled Ceiling System,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AR157,Finishing Work,Exterior/Interior Finish Work,Moisture Resistant Tiled Ceiling System,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AR158,Finishing Work,Exterior/Interior Finish Work,Aluminum Spandrel Ceiling System,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AR159,Finishing Work,Exterior/Interior Finish Work,Metal Open Cell Ceiling,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AR160,Finishing Work,Exterior/Interior Finish Work,Rigid Insulation,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AR161,Finishing Work,Exterior/Interior Finish Work,Pre-Fabricated Canopy,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AR162,Finishing Work,Exterior/Interior Finish Work,Custom-Made Canopy for Main Entrance,SET,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AR163,Finishing Work,Exterior/Interior Finish Work,Roof Tile,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AS164,Finishing Work,Plastering Work,Plastering,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A05ZZ165,Cladding Work,null,Single Metal Sheet,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A05ZZ166,Cladding Work,null,Sandwich Panel,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A05ZZ167,Cladding Work,null,FRP Translucent Panel w/ Accessories,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A05ZZ168,Cladding Work,null,Glass Panel,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A05ZZ169,Cladding Work,null,Fabric Roof,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A05ZZ170,Cladding Work,null,Gutter,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU171,Finishing Work,Misc. Work,Roof Drain (for Building),EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU172,Finishing Work,Misc. Work,Roof Drain (for Shelter),EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU173,Finishing Work,Misc. Work,Downspout,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU174,Finishing Work,Misc. Work,Water Collection Box,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU175,Finishing Work,Misc. Work,Splash Block,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU176,Finishing Work,Misc. Work,Natural Ventilator,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU177,Finishing Work,Misc. Work,Manhole Cover,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU178,Finishing Work,Misc. Work,Chain Link Fence (Fixed Type),M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU179,Finishing Work,Misc. Work,Chain Link Fence (Removable Type),M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU180,Finishing Work,Misc. Work,Chain Link Fence Single Gate,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU181,Finishing Work,Misc. Work,Chain Link Fence Double Gate,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU182,Finishing Work,Misc. Work,Metal Louvered Fence,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU183,Finishing Work,Misc. Work,Metal Louvered Fence Single Gate,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU184,Finishing Work,Misc. Work,Metal Louvered Fence Double Gate,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU185,Finishing Work,Misc. Work,Steel Bollard,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU186,Finishing Work,Misc. Work,Building Signage,SET,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU187,Finishing Work,Misc. Work,Room Signage,SET,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU188,Finishing Work,Misc. Work,Turnstile,SET,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU189,Finishing Work,Misc. Work,Wheel Stop,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU190,Finishing Work,Misc. Work,Mirror,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU191,Finishing Work,Misc. Work,Mirror w/ Shelf,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU192,Finishing Work,Misc. Work,Liquid Soap Dispensers,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU193,Finishing Work,Misc. Work,Soap Dish,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU194,Finishing Work,Misc. Work,Towel Bar,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU195,Finishing Work,Misc. Work,Coat & Hat Hooks,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU196,Finishing Work,Misc. Work,Electric Hand Dryer,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU197,Finishing Work,Misc. Work,Paper Tower Dispenser,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU198,Finishing Work,Misc. Work,Paper Towel Dispenser and Waste Receptacle,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU199,Finishing Work,Misc. Work,Toilet Tissue Dispenser,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU200,Finishing Work,Misc. Work,Grease Traps,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU201,Finishing Work,Misc. Work,Shelves,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU202,Finishing Work,Misc. Work,Shower Curtain and Curtain Rod,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU203,Finishing Work,Misc. Work,Waste Bin,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU204,Finishing Work,Misc. Work,Toilet Seat-Cover Dispenser,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU205,Finishing Work,Misc. Work,Ash Tray,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU206,Finishing Work,Misc. Work,Urinal Partition,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU207,Finishing Work,Misc. Work,Septic Tank,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU208,Finishing Work,Misc. Work,Feature Water Wall,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU209,Finishing Work,Misc. Work,Urinal Sill,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU210,Finishing Work,Misc. Work,Marble Washstand,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU211,Finishing Work,Misc. Work,Column Guard,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU212,Finishing Work,Misc. Work,Non Slip Nosing,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU213,Finishing Work,Misc. Work,Flashing Cover for opening,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU214,Finishing Work,Misc. Work,Interlocking Block,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AU215,Finishing Work,Misc. Work,Plant Box,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AV216,Finishing Work,Landscaping,Detail Design,Lot,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AV217,Finishing Work,Landscaping,Soft Landscaping,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AV218,Finishing Work,Landscaping,Hard Landscaping,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW219,Finishing Work,Furniture Installation,Automatic Counter Top Tea/Coffee Machine,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW220,Finishing Work,Furniture Installation,Benches,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW221,Finishing Work,Furniture Installation,Bicycle/ Tricycle Cart Stand,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW222,Finishing Work,Furniture Installation,Printer,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW223,Finishing Work,Furniture Installation,Bed,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW224,Finishing Work,Furniture Installation,Chairs,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW225,Finishing Work,Furniture Installation,Cloak-Stand,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW226,Finishing Work,Furniture Installation,Desk,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW227,Finishing Work,Furniture Installation,Desk Lamp,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW228,Finishing Work,Furniture Installation,Desk Top Computer & Monitor,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW229,Finishing Work,Furniture Installation,Dining Chair,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW230,Finishing Work,Furniture Installation,Dining Table,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW231,Finishing Work,Furniture Installation,Hanger,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW232,Finishing Work,Furniture Installation,Executive Chair,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW233,Finishing Work,Furniture Installation,Filing Drawers,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW234,Finishing Work,Furniture Installation,Full Height Locker,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW235,Finishing Work,Furniture Installation,Half Height Locker,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW236,Finishing Work,Furniture Installation,Hot Plate,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW237,Finishing Work,Furniture Installation,Information Board,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW238,Finishing Work,Furniture Installation,Key Cabinet,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW239,Finishing Work,Furniture Installation,Kitchen Sink,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW240,Finishing Work,Furniture Installation,Kitchen Unit,LOT,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW241,Finishing Work,Furniture Installation,Metal Cabinet,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW242,Finishing Work,Furniture Installation,Microwave Oven,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW243,Finishing Work,Furniture Installation,Office Partition,LOT,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW244,Finishing Work,Furniture Installation,Printer Table,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW245,Finishing Work,Furniture Installation,Quartz Clock,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW246,Finishing Work,Furniture Installation,Reception Counter,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW247,Finishing Work,Furniture Installation,Refrigerator,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW248,Finishing Work,Furniture Installation,Side Chair,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW249,Finishing Work,Furniture Installation,Sofa,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW250,Finishing Work,Furniture Installation,Storage Cabinets(Bookcase),EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW251,Finishing Work,Furniture Installation,Strip Curtain,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW252,Finishing Work,Furniture Installation,Table,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW253,Finishing Work,Furniture Installation,Tall Storage Cupboard,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW254,Finishing Work,Furniture Installation,Umbrella's Holder,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW255,Finishing Work,Furniture Installation,Visitors Chairs,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW256,Finishing Work,Furniture Installation,Wall Cupboard,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW257,Finishing Work,Furniture Installation,Washing Unit,LOT,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW258,Finishing Work,Furniture Installation,Water Cooler,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW259,Finishing Work,Furniture Installation,White Board,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW260,Finishing Work,Furniture Installation,Rack,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW261,Finishing Work,Furniture Installation,Medicine Cabinet,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04AW262,Finishing Work,Furniture Installation,Others,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A06BA263,Demolition work,Revamping Work,Demolition Work of Concrete Structure,M3,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A06BA264,Demolition work,Revamping Work,Cutting and Breaking Reinforced Conc.,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A06BA265,Demolition work,Revamping Work,Demolition Work of Masonry,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A06BA266,Demolition work,Revamping Work,Demolition Work of Roof Waterproofing System,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A06BA267,Demolition work,Revamping Work,Demolition Work of Finishing Material,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A06BA268,Demolition work,Revamping Work,Demolition Work of Door,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A06BA269,Demolition work,Revamping Work,Demolition Work of Window,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A06BA270,Demolition work,Revamping Work,Demolition Work of Cladding,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A06BA271,Demolition work,Revamping Work,Demolition Work of Fence & Gates,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A06BB272,Demolition work,Demolition Work,Demolition Work of RC Structure Building,LOT,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A06BB273,Demolition work,Demolition Work,Demolition Work of Steel Structure Shelter,LOT,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04BC274,Finishing Work,Work for Ergonomic/Sustainable Design ,Ergonomic Designed Area,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A04BC275,Finishing Work,Work for Ergonomic/Sustainable Design ,Sustainable Designed Area,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0,0,0,0, ,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AA001,Main Steel Structure Fabrication Work,Shelter/Building,Heavy Steel - Standard (Weight≥90KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AA002,Main Steel Structure Fabrication Work,Shelter/Building,Medium Steel - Standard (90KG/M>Weight≥30KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AA003,Main Steel Structure Fabrication Work,Shelter/Building,Light Steel - Standard (30KG/M>Weight),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AA004,Main Steel Structure Fabrication Work,Shelter/Building,Heavy Steel - Built up (Weight≥90KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
